transaction_id,user_id,amount,transaction,merchant,country,hour,device_risk,ip_risk_score,is_fraud
4585,908,2267.09,QR,Clothing,FR,9,0.281609,0.10249,1
1249,854,2137.77,ATM,Electronics,US,7,0.353947,0.023278,1
1760,464,2226.12,QR,Food,TR,18,0.510068,0.411227,1
9362,359,3179.43,QR,Food,UK,18,0.592115,0.020639,1
2448,493,2789.67,POS,Grocery,UK,8,0.513903,0.329388,1
5613,794,1626.24,Online,Grocery,FR,5,0.0972,0.533662,1
6296,977,2359.1,QR,Food,UK,19,0.571994,0.355653,1
6106,271,3374.22,POS,Food,UK,18,0.524727,0.398902,1
7866,787,1996.29,QR,Food,UK,12,0.338725,0.483797,1
9530,291,1874.51,ATM,Clothing,DE,16,0.258398,0.066457,1
3065,101,4573.78,POS,Food,US,5,0.068263,0.392443,1
4697,830,2071.84,ATM,Travel,UK,10,0.269596,0.410936,1
2621,762,344.8,QR,Food,FR,10,0.389972,0.465499,1
3039,634,4142.78,POS,Food,FR,21,0.119139,0.539477,1
2743,891,3284.17,ATM,Electronics,DE,18,0.574387,0.296316,1
6444,663,2714.75,ATM,Electronics,FR,16,0.598184,0.540947,1
8707,271,2246.32,ATM,Grocery,TR,19,0.185624,0.241971,1
6565,342,1944.94,POS,Electronics,TR,6,0.193595,0.168462,1
9970,484,4306.7,QR,Electronics,TR,7,0.054712,0.409791,1
9340,382,872.37,Online,Clothing,US,10,0.230484,0.04631,1
3262,272,1357.17,POS,Travel,US,21,0.501789,0.532159,1
4502,729,14968.72,Online,Electronics,UK,4,0.812242,0.78813,0
3216,778,4369.14,QR,Food,FR,12,0.498191,0.312716,1
8983,385,35183.62,QR,Travel,TR,2,0.946574,0.603816,0
7905,468,2020.42,QR,Food,UK,7,0.590636,0.446785,1
3090,136,2718.78,QR,Food,FR,5,0.348972,0.215184,1
4588,972,2607.4,QR,Travel,DE,9,0.429445,0.256834,1
2691,349,3573.62,Online,Travel,US,9,0.561189,0.101264,1
9246,195,2263.22,POS,Clothing,US,9,0.271133,0.415604,1
4228,102,1256.84,ATM,Clothing,TR,17,0.419761,0.527719,1
8486,570,2096.48,Online,Grocery,TR,19,0.59305,0.595967,1
4674,235,9774.14,ATM,Food,UK,4,0.731569,0.980152,0
7811,799,4792.06,ATM,Grocery,FR,7,0.072533,0.018849,1
3607,696,813.89,QR,Food,US,6,0.647448,0.1162,1
2095,734,2517.71,POS,Grocery,UK,13,0.552987,0.022037,1
4326,221,3026.4,POS,Grocery,US,7,0.187296,0.518778,1
7649,670,1424.47,Online,Grocery,DE,16,0.449524,0.40779,1
7277,339,1115.25,POS,Travel,US,6,0.032271,0.251457,1
6931,470,1453.07,ATM,Clothing,TR,17,0.527746,0.482215,1
5923,771,2290.55,ATM,Grocery,DE,13,0.398168,0.366513,1
6016,719,4137.52,QR,Travel,TR,11,0.282002,0.172514,1
5952,762,1332.52,POS,Travel,DE,5,0.353163,0.274997,1
7313,237,2206.2,POS,Food,US,10,0.068328,0.433976,1
5189,321,1076.55,POS,Travel,FR,9,0.13605,0.253527,1
5367,789,1146.61,QR,Food,TR,15,0.383669,0.229163,1
9745,852,2250.07,POS,Electronics,TR,6,0.353788,0.130086,1
7677,251,12008.82,QR,Clothing,US,4,0.958148,0.773489,0
5319,325,2066.35,QR,Electronics,FR,17,0.032792,0.303806,1
5615,571,2775.31,QR,Clothing,US,9,0.367658,0.427148,1
4684,351,895.63,Online,Travel,US,12,0.171423,0.488331,1
2270,180,4736.38,Online,Electronics,DE,12,0.096997,0.303613,1
5375,478,1078.74,POS,Grocery,TR,16,0.048447,0.202047,1
6420,915,727.0,POS,Grocery,TR,20,0.464357,0.324898,1
6496,304,727.73,Online,Travel,DE,13,0.015915,0.486813,1
5437,502,889.21,POS,Electronics,TR,20,0.397979,0.208784,1
8059,313,2931.57,Online,Travel,US,7,0.212018,0.061294,1
7061,122,1122.52,ATM,Electronics,FR,14,0.130357,0.262531,1
9323,189,3294.84,Online,Travel,DE,14,0.178836,0.017121,1
7081,689,2599.5,POS,Grocery,FR,15,0.397686,0.578094,1
2848,973,2951.46,QR,Food,DE,10,0.31155,0.348307,1
3239,345,4640.22,Online,Electronics,US,13,0.540162,0.200557,1
3007,933,1193.9,Online,Food,FR,17,0.178086,0.307608,1
5060,911,3722.81,QR,Grocery,US,11,0.33206,0.05,1
6061,318,3620.67,ATM,Grocery,TR,15,0.525821,0.180804,1
4702,206,3323.99,ATM,Food,TR,19,0.283019,0.53458,1
9121,643,4227.68,Online,Travel,UK,8,0.346276,0.417988,1
7035,847,4417.92,POS,Food,TR,7,0.327259,0.194818,1
4426,471,3770.79,Online,Travel,DE,10,0.150842,0.239233,1
8547,365,4329.98,Online,Grocery,US,21,0.47363,0.248248,1
3680,990,1081.58,ATM,Electronics,DE,11,0.23782,0.177621,1
4646,555,888.69,POS,Grocery,UK,9,0.485733,0.158721,1
6307,516,2276.3,QR,Travel,DE,17,0.25695,0.589426,1
2014,761,22599.15,ATM,Clothing,UK,2,0.677994,0.63593,0
1402,476,2957.86,Online,Electronics,US,7,0.393593,0.257068,1
8927,976,24432.97,QR,Travel,US,1,0.668876,0.806619,0
8587,778,2528.65,QR,Food,DE,15,0.105712,0.071265,1
4714,687,10560.76,ATM,Travel,DE,2,0.68536,0.843883,0
9099,268,990.45,ATM,Travel,US,7,0.170915,0.112408,1
6751,826,4789.6,QR,Electronics,DE,16,0.556955,0.145992,1
4055,689,1644.56,POS,Travel,FR,5,0.144331,0.300207,1
6771,947,107.86,QR,Travel,UK,16,0.439676,0.318663,1
4716,816,4494.21,QR,Electronics,TR,19,0.115211,0.484424,1
5707,472,3961.89,POS,Travel,FR,5,0.091396,0.24515,1
7934,537,859.06,ATM,Electronics,FR,12,0.173021,0.165315,1
7506,193,2785.62,ATM,Electronics,DE,20,0.273303,0.569162,1
7374,721,10686.66,POS,Food,TR,1,0.990792,0.692255,0
7244,139,3866.64,ATM,Food,DE,11,0.226941,0.094418,1
2634,462,4290.87,QR,Electronics,TR,17,0.207671,0.398725,1
2468,979,2836.55,POS,Grocery,FR,10,0.311924,0.302533,1
7595,589,3663.87,QR,Clothing,DE,13,0.066175,0.404227,1
3378,314,4480.1,QR,Travel,UK,9,0.046984,0.092985,1
1276,749,3585.99,ATM,Electronics,FR,21,0.28986,0.248094,1
6670,673,693.46,QR,Travel,UK,9,0.334333,0.084662,1
7635,158,2388.34,POS,Travel,TR,16,0.498714,0.162376,1
4458,480,2409.12,ATM,Grocery,UK,15,0.64489,0.415124,1
5008,168,4208.37,ATM,Electronics,US,20,0.275502,0.463038,1
5518,207,212.14,QR,Food,DE,20,0.088663,0.129812,1
5995,890,2015.74,ATM,Electronics,FR,12,0.551277,0.214297,1
4600,893,3276.56,POS,Travel,DE,7,0.463961,0.355848,1
5699,779,1792.64,POS,Travel,TR,21,0.379314,0.211937,1
6986,495,428.53,ATM,Clothing,FR,20,0.645395,0.085038,1
6923,426,371.02,Online,Electronics,US,6,0.57226,0.188082,1
7034,188,3254.98,POS,Clothing,US,7,0.220564,0.240958,1
6606,437,16795.08,POS,Clothing,US,23,0.770065,0.76428,0
7159,706,3604.88,QR,Electronics,FR,7,0.337383,0.566703,1
6861,924,218.98,QR,Food,DE,20,0.331964,0.354693,1
1297,359,4601.78,QR,Grocery,UK,9,0.041461,0.348365,1
9128,198,4269.61,QR,Food,UK,7,0.164834,0.527012,1
4991,869,105.03,POS,Electronics,DE,11,0.478771,0.560537,1
7651,137,3289.42,POS,Travel,US,19,0.290979,0.03648,1
8927,336,4601.37,ATM,Electronics,UK,20,0.31099,0.027108,1
1463,571,3452.21,Online,Electronics,TR,17,0.318376,0.083364,1
9924,530,1079.22,Online,Travel,UK,20,0.051274,0.348833,1
4326,218,3113.93,ATM,Grocery,FR,14,0.333675,0.49209,1
9396,788,4306.43,Online,Travel,UK,5,0.404,0.017526,1
3597,223,3479.2,ATM,Clothing,US,6,0.277519,0.343679,1
7195,378,3248.91,Online,Electronics,DE,20,0.234151,0.551088,1
8863,107,678.53,ATM,Food,UK,14,0.439768,0.012572,1
7482,413,4624.01,Online,Electronics,DE,19,0.082003,0.065982,1
8337,707,1671.71,POS,Clothing,US,14,0.249082,0.136437,1
7318,455,2929.76,POS,Food,FR,11,0.293465,0.030164,1
1377,516,1605.06,QR,Clothing,FR,6,0.528677,0.416924,1
4263,138,3627.11,POS,Clothing,TR,20,0.456795,0.193474,1
8608,551,507.32,ATM,Food,TR,10,0.184379,0.500753,1
7228,328,4902.55,Online,Travel,US,9,0.326062,0.015723,1
1130,283,708.82,Online,Clothing,US,19,0.216132,0.351365,1
8580,523,384.72,QR,Grocery,FR,10,0.613749,0.225399,1
6144,728,4563.8,Online,Electronics,TR,7,0.509534,0.455708,1
7446,457,3037.53,Online,Grocery,DE,15,0.411142,0.386422,1
5288,995,3147.32,Online,Travel,FR,15,0.364386,0.591984,1
6002,726,3664.13,ATM,Grocery,TR,7,0.507246,0.524753,1
4972,953,1086.04,Online,Clothing,TR,12,0.063635,0.294908,1
5417,998,2575.26,POS,Clothing,US,12,0.540676,0.271832,1
3393,329,2858.56,ATM,Electronics,FR,10,0.347325,0.03254,1
8815,840,3079.92,QR,Electronics,TR,9,0.539948,0.102925,1
5417,202,2975.72,QR,Travel,US,21,0.389911,0.106869,1
3114,162,626.08,QR,Food,DE,19,0.637233,0.242294,1
6354,408,1144.83,Online,Travel,FR,20,0.119648,0.403885,1
7070,444,3051.13,POS,Electronics,UK,18,0.421873,0.061924,1
1610,350,4468.74,ATM,Food,FR,9,0.25913,0.194888,1
5987,490,2317.18,ATM,Travel,TR,18,0.259642,0.51951,1
1448,244,4647.01,Online,Food,UK,6,0.20421,0.519722,1
8560,441,3909.8,POS,Clothing,TR,11,0.605717,0.154993,1
4118,438,2889.03,Online,Grocery,US,17,0.185709,0.496216,1
2292,687,36.57,QR,Food,FR,18,0.371484,0.21013,1
4099,365,1620.19,Online,Grocery,DE,14,0.42274,0.512376,1
4650,655,3049.89,Online,Food,UK,7,0.556031,0.166112,1
4121,948,2602.31,POS,Travel,UK,10,0.298343,0.01687,1
4193,417,30056.55,POS,Clothing,UK,1,0.881534,0.836766,0
2765,119,3684.04,Online,Travel,DE,11,0.375657,0.049383,1
9264,859,591.06,POS,Electronics,US,18,0.391744,0.172238,1
6141,827,8584.03,QR,Electronics,FR,23,0.800361,0.821729,0
3506,924,1650.44,ATM,Grocery,DE,6,0.471078,0.389825,1
8631,369,1670.76,QR,Food,FR,7,0.493118,0.39273,1
1957,258,3190.85,QR,Electronics,FR,15,0.364194,0.01672,1
3653,934,3485.57,Online,Grocery,DE,10,0.250667,0.56614,1
6517,847,4091.74,QR,Travel,UK,19,0.386124,0.158787,1
4830,109,1026.55,QR,Food,UK,9,0.227846,0.291175,1
4531,309,1487.37,ATM,Travel,US,8,0.339555,0.107569,1
7689,579,4888.79,POS,Food,US,13,0.079072,0.559847,1
8475,473,4568.75,ATM,Grocery,DE,18,0.346231,0.437697,1
6691,868,2185.88,Online,Travel,US,20,0.413222,0.21094,1
4450,157,1512.78,ATM,Travel,UK,16,0.380067,0.303897,1
8989,274,2901.89,QR,Food,UK,13,0.193463,0.226505,1
1764,230,428.65,Online,Grocery,US,9,0.043457,0.15954,1
2488,565,380.49,QR,Travel,UK,5,0.076416,0.489628,1
1958,549,203.98,POS,Clothing,TR,16,0.431723,0.170809,1
8803,757,4359.01,POS,Clothing,FR,8,0.320395,0.19029,1
5320,151,2593.02,POS,Clothing,TR,10,0.254453,0.342938,1
3524,907,581.52,POS,Travel,FR,19,0.648074,0.261078,1
3947,259,1747.67,Online,Electronics,US,7,0.464534,0.224701,1
7312,503,4168.04,Online,Clothing,TR,15,0.300733,0.434539,1
5053,597,546.19,QR,Travel,DE,9,0.551516,0.444074,1
4052,202,1066.47,QR,Food,US,7,0.102983,0.196612,1
9698,568,4880.59,ATM,Travel,FR,8,0.174372,0.279115,1
1819,785,159.8,ATM,Grocery,US,18,0.264226,0.347079,1
5773,810,4766.09,ATM,Travel,TR,20,0.340711,0.493273,1
5125,811,2740.17,Online,Travel,TR,8,0.036102,0.195855,1
9093,204,2881.99,QR,Travel,UK,8,0.61838,0.516887,1
5170,355,1149.49,QR,Electronics,DE,17,0.15087,0.128692,1
6909,977,4613.27,Online,Travel,UK,5,0.555706,0.467181,1
7174,795,1969.75,Online,Clothing,TR,10,0.332804,0.283956,1
4151,299,1274.46,ATM,Electronics,UK,17,0.333218,0.027993,1
5823,409,667.73,POS,Food,FR,14,0.577417,0.453491,1
9177,620,2120.11,Online,Food,FR,21,0.340976,0.228299,1
1169,980,3706.49,Online,Electronics,DE,10,0.51188,0.460338,1
2169,726,3615.83,Online,Travel,DE,16,0.140883,0.209402,1
7508,537,2354.53,QR,Travel,TR,10,0.221708,0.455415,1
4820,374,1653.47,QR,Grocery,DE,18,0.098469,0.245434,1
3621,467,4899.77,QR,Food,DE,10,0.154564,0.371174,1
6722,655,24483.79,ATM,Travel,TR,3,0.674859,0.795151,0
3583,254,3513.8,Online,Food,US,16,0.338461,0.524543,1
4577,143,1451.8,QR,Electronics,FR,18,0.065199,0.562574,1
4810,546,1897.2,QR,Grocery,UK,17,0.3789,0.477282,1
5860,780,1628.33,QR,Food,DE,10,0.468345,0.089897,1
5246,738,1463.56,ATM,Electronics,FR,15,0.102615,0.488626,1
2752,328,15019.22,ATM,Food,FR,1,0.901091,0.977319,0
3572,165,2643.58,ATM,Travel,UK,12,0.355619,0.28201,1
3832,900,19665.06,ATM,Clothing,FR,23,0.816479,0.841123,0
7102,651,4930.1,QR,Grocery,TR,8,0.610169,0.51867,1
7577,405,4446.76,ATM,Food,TR,20,0.309423,0.397892,1
5294,669,4476.38,ATM,Grocery,FR,15,0.261488,0.57744,1
1015,143,2084.77,POS,Travel,TR,9,0.394693,0.428785,1
8245,753,4753.45,POS,Travel,FR,20,0.166554,0.450217,1
7581,388,2608.87,POS,Clothing,US,17,0.181877,0.468198,1
4566,403,2765.59,QR,Food,TR,9,0.433023,0.200512,1
3372,283,2411.56,ATM,Travel,UK,18,0.405107,0.248897,1
2047,146,13926.76,Online,Travel,TR,22,0.986574,0.804587,0
2847,388,3672.26,POS,Electronics,TR,11,0.27307,0.219528,1
2475,582,2041.75,POS,Travel,DE,8,0.271886,0.331066,1
9631,198,2721.91,QR,Electronics,UK,13,0.328178,0.089524,1
1934,324,2485.42,POS,Grocery,DE,5,0.118226,0.08442,1
3754,823,46969.06,ATM,Food,US,22,0.861733,0.863796,0
3642,652,2014.95,Online,Travel,TR,11,0.591748,0.386379,1
1063,429,3848.16,ATM,Clothing,UK,8,0.24588,0.576407,1
4849,663,4104.1,ATM,Clothing,TR,21,0.556527,0.111595,1
3800,775,1362.11,ATM,Food,DE,18,0.192801,0.169836,1
3687,942,4278.49,POS,Grocery,UK,18,0.030406,0.054899,1
4388,993,1376.84,POS,Travel,UK,10,0.137919,0.146797,1
2364,617,3991.74,Online,Food,TR,18,0.370401,0.013405,1
3900,507,2152.32,POS,Food,UK,17,0.271046,0.077228,1
2780,100,3383.95,ATM,Travel,UK,14,0.459342,0.435327,1
4295,331,3645.07,QR,Food,TR,10,0.010034,0.572813,1
6723,291,4072.9,POS,Electronics,US,12,0.588548,0.01923,1
1324,515,4669.96,POS,Grocery,DE,15,0.528265,0.503959,1
7922,873,9197.93,Online,Electronics,UK,0,0.908572,0.983967,0
9563,202,35534.63,Online,Travel,US,4,0.849696,0.978252,0
8284,519,2220.26,ATM,Grocery,TR,19,0.393548,0.29104,1
7864,693,4664.9,QR,Electronics,FR,16,0.058694,0.305661,1
3919,852,3437.89,ATM,Travel,DE,20,0.51682,0.353981,1
9746,493,4545.5,QR,Electronics,FR,17,0.612875,0.047948,1
3266,431,2017.83,POS,Travel,FR,8,0.025014,0.204356,1
6626,433,2688.97,QR,Electronics,FR,10,0.592909,0.509467,1
8280,855,646.22,Online,Travel,TR,5,0.069539,0.357668,1
8291,374,2665.27,POS,Travel,TR,5,0.180482,0.540677,1
2031,882,4637.56,POS,Electronics,TR,14,0.267671,0.535279,1
1063,666,1925.9,POS,Clothing,DE,5,0.481563,0.290806,1
5656,515,621.69,Online,Food,TR,16,0.603878,0.277917,1
5952,215,3675.09,POS,Grocery,UK,21,0.244991,0.02114,1
9503,745,511.65,Online,Travel,DE,19,0.32758,0.417079,1
7239,399,1680.33,ATM,Clothing,FR,8,0.455113,0.422195,1
9433,925,3522.64,POS,Food,FR,10,0.325214,0.549783,1
1514,267,2451.09,POS,Travel,DE,8,0.29817,0.127635,1
5749,666,18844.48,ATM,Food,TR,3,0.664817,0.853414,0
6874,632,1250.19,ATM,Travel,US,13,0.204659,0.464781,1
1674,437,1642.83,POS,Clothing,TR,11,0.165005,0.109744,1
5291,953,3876.54,ATM,Electronics,FR,20,0.093012,0.277715,1
1238,252,2539.58,POS,Clothing,US,12,0.44993,0.383637,1
1752,795,41482.43,Online,Grocery,DE,1,0.665663,0.718576,0
4330,117,1407.87,Online,Grocery,FR,16,0.103451,0.180615,1
4138,945,18939.44,POS,Electronics,FR,2,0.83266,0.865482,0
9235,879,1911.69,POS,Food,US,6,0.470461,0.208338,1
7790,999,1458.52,ATM,Food,US,10,0.35636,0.023993,1
8007,481,408.15,ATM,Food,UK,11,0.277501,0.566318,1
5964,358,3610.34,QR,Electronics,TR,14,0.066401,0.509328,1
8929,380,3664.18,Online,Grocery,TR,17,0.401006,0.493973,1
7131,268,2026.51,Online,Food,DE,17,0.151761,0.312094,1
2914,431,2748.72,Online,Electronics,TR,9,0.354529,0.343394,1
3243,422,4744.04,POS,Travel,UK,20,0.587437,0.526673,1
3046,723,4009.07,ATM,Clothing,UK,10,0.613794,0.068112,1
8202,912,1332.97,ATM,Clothing,DE,14,0.326836,0.509455,1
5973,654,2530.78,Online,Clothing,FR,17,0.488742,0.091986,1
6345,274,1269.54,ATM,Travel,TR,18,0.478337,0.107193,1
9013,950,1763.27,ATM,Travel,FR,5,0.179514,0.216418,1
4574,204,3544.54,QR,Electronics,US,16,0.245422,0.337605,1
7461,230,9496.93,QR,Food,US,1,0.931756,0.747955,0
4880,897,3246.19,QR,Grocery,DE,20,0.474249,0.1337,1
9782,757,4424.53,QR,Electronics,FR,13,0.404384,0.262948,1
6320,275,919.85,QR,Electronics,FR,15,0.613073,0.45549,1
3292,829,1048.04,Online,Food,DE,16,0.226135,0.487708,1
6368,600,3481.43,Online,Electronics,US,21,0.500102,0.270309,1
6504,153,3585.22,ATM,Clothing,FR,6,0.257356,0.134645,1
8343,565,3167.06,Online,Clothing,DE,13,0.634649,0.193255,1
4519,465,2310.24,QR,Clothing,DE,16,0.441361,0.329489,1
2837,953,4218.7,POS,Food,FR,14,0.497515,0.044395,1
4267,366,4992.12,Online,Electronics,UK,19,0.491538,0.519703,1
9000,622,34303.9,ATM,Travel,UK,1,0.9497,0.644953,0
7902,185,1745.21,ATM,Travel,UK,11,0.570909,0.128977,1
3985,537,400.43,ATM,Electronics,DE,21,0.514396,0.502937,1
2119,461,821.63,QR,Grocery,TR,10,0.556781,0.415193,1
5673,947,2605.21,POS,Travel,FR,5,0.54136,0.257357,1
3974,225,978.03,POS,Clothing,DE,15,0.192306,0.308047,1
6364,846,2661.34,QR,Grocery,TR,11,0.525572,0.476898,1
2759,464,31161.5,POS,Grocery,UK,4,0.923275,0.676709,0
9135,189,259.82,POS,Grocery,DE,17,0.569126,0.054577,1
2069,417,1240.98,QR,Travel,DE,17,0.455004,0.251574,1
7161,744,4382.81,POS,Clothing,FR,13,0.200707,0.017004,1
1475,806,18529.5,ATM,Food,US,4,0.852326,0.750375,0
8859,333,2679.02,ATM,Electronics,UK,15,0.571023,0.548366,1
3682,197,1337.21,ATM,Electronics,TR,15,0.30577,0.333995,1
5759,394,4746.07,QR,Clothing,DE,21,0.649115,0.14889,1
9465,404,3637.63,POS,Electronics,FR,21,0.25194,0.014784,1
9032,436,56.17,Online,Electronics,UK,16,0.304762,0.298118,1
1841,283,122.62,QR,Food,DE,8,0.449634,0.183462,1
9827,723,2803.87,ATM,Travel,FR,19,0.202588,0.108609,1
8403,183,2041.8,POS,Food,FR,11,0.158655,0.325533,1
5902,368,1002.15,Online,Food,FR,21,0.33538,0.102853,1
7970,608,3358.16,QR,Electronics,DE,11,0.49252,0.075133,1
2359,286,2344.33,QR,Food,UK,8,0.055358,0.362928,1
8117,969,1329.38,ATM,Food,TR,15,0.34768,0.315302,1
9827,181,4622.53,Online,Clothing,TR,20,0.361413,0.353969,1
1371,855,23074.39,QR,Food,DE,23,0.982178,0.910874,0
7068,423,1434.17,QR,Electronics,DE,6,0.550294,0.265114,1
4621,942,4145.05,Online,Food,FR,11,0.536648,0.121433,1
8613,866,3508.69,ATM,Clothing,UK,5,0.196012,0.185521,1
1327,864,1488.78,ATM,Food,TR,17,0.474364,0.145597,1
1170,354,14.52,QR,Electronics,DE,7,0.467752,0.110999,1
6727,224,531.37,QR,Grocery,US,15,0.16201,0.234141,1
6375,946,2384.77,ATM,Electronics,US,21,0.038525,0.582638,1
1999,238,37222.84,Online,Travel,DE,2,0.763118,0.727479,0
6623,813,2248.23,POS,Travel,DE,7,0.410797,0.09636,1
8206,180,952.76,QR,Clothing,TR,9,0.560038,0.16119,1
5019,314,1907.17,Online,Travel,TR,17,0.567614,0.401257,1
6470,657,20377.03,Online,Grocery,US,0,0.889295,0.607873,0
8378,781,3680.86,QR,Food,FR,14,0.32169,0.489777,1
4922,698,4773.64,POS,Electronics,UK,17,0.602505,0.546466,1
2659,488,2565.73,Online,Travel,DE,8,0.240491,0.284371,1
3195,958,3452.58,QR,Grocery,DE,6,0.575759,0.132122,1
3595,657,4591.78,POS,Grocery,DE,5,0.531715,0.587525,1
5833,281,44611.33,ATM,Grocery,FR,1,0.747978,0.642382,0
2254,135,570.08,ATM,Electronics,DE,18,0.196383,0.372368,1
4354,442,4023.56,Online,Grocery,FR,15,0.58552,0.378014,1
3038,138,5253.41,QR,Electronics,TR,2,0.715211,0.63989,0
4506,108,21349.6,Online,Travel,DE,3,0.825473,0.617359,0
3200,977,1748.91,ATM,Clothing,FR,18,0.124675,0.391771,1
2901,641,2326.72,QR,Electronics,FR,19,0.327003,0.262338,1
7746,688,4780.54,ATM,Grocery,DE,5,0.14743,0.314832,1
3845,277,3682.73,Online,Electronics,TR,5,0.36638,0.558122,1
6241,872,1896.06,Online,Food,UK,13,0.306753,0.062228,1
9808,866,3048.91,POS,Travel,DE,15,0.194456,0.104582,1
4220,121,2727.21,POS,Electronics,TR,13,0.350679,0.054764,1
7287,959,3494.1,Online,Food,UK,8,0.409214,0.12152,1
9255,878,2352.48,ATM,Electronics,DE,11,0.471007,0.322367,1
8261,767,1983.49,Online,Electronics,UK,20,0.216297,0.370132,1
7630,390,4696.15,POS,Grocery,US,11,0.439917,0.0541,1
4810,834,2308.82,ATM,Electronics,US,8,0.580127,0.065733,1
6719,297,4944.49,POS,Food,UK,8,0.617404,0.056182,1
3183,457,4667.73,Online,Travel,US,17,0.242405,0.508378,1
3791,983,2097.73,QR,Food,TR,7,0.292147,0.384203,1
6834,561,39851.48,POS,Travel,US,22,0.661826,0.837262,0
2086,120,941.8,ATM,Grocery,TR,13,0.231408,0.215302,1
2633,678,2350.61,QR,Travel,FR,13,0.223847,0.073343,1
2233,160,736.69,POS,Electronics,FR,12,0.0314,0.287447,1
3366,247,47950.15,Online,Electronics,DE,22,0.690486,0.978506,0
8776,254,38001.27,POS,Clothing,TR,22,0.873125,0.858111,0
3907,482,4135.37,ATM,Grocery,FR,10,0.078429,0.307805,1
5745,114,3488.48,Online,Travel,UK,10,0.385565,0.50134,1
9742,948,370.64,ATM,Food,UK,8,0.452049,0.325076,1
8071,201,1902.01,POS,Travel,US,21,0.227776,0.376291,1
9948,508,4456.07,POS,Travel,US,9,0.327553,0.496587,1
1575,132,2016.76,Online,Travel,DE,9,0.075532,0.046288,1
3220,171,266.16,Online,Travel,DE,18,0.253296,0.20897,1
1163,447,3592.51,POS,Grocery,TR,5,0.485406,0.040004,1
2569,606,1113.41,QR,Travel,FR,6,0.185528,0.333091,1
1425,917,731.13,POS,Travel,TR,5,0.095722,0.566835,1
1567,770,4022.97,POS,Travel,UK,11,0.125619,0.249875,1
9856,932,21002.99,POS,Electronics,US,1,0.926851,0.804085,0
2238,770,647.97,POS,Grocery,UK,20,0.482955,0.244164,1
5159,423,1321.99,Online,Grocery,US,5,0.250319,0.303676,1
3739,660,1722.15,ATM,Grocery,US,8,0.16482,0.245116,1
5012,516,105.67,ATM,Travel,UK,14,0.504399,0.110857,1
3158,288,229.08,Online,Travel,US,14,0.428367,0.466622,1
3360,450,4071.01,QR,Travel,TR,5,0.325846,0.131167,1
3325,850,3688.77,ATM,Electronics,FR,7,0.457816,0.1553,1
8773,284,4518.0,POS,Electronics,US,19,0.076798,0.589786,1
7892,756,4302.64,Online,Clothing,US,10,0.450255,0.563862,1
8705,518,3614.33,ATM,Grocery,TR,9,0.131892,0.270872,1
3194,376,366.8,Online,Clothing,TR,5,0.259381,0.447546,1
7263,137,1938.35,QR,Food,US,8,0.221388,0.36126,1
6237,649,4362.3,ATM,Travel,DE,8,0.040453,0.237428,1
5678,850,799.62,POS,Clothing,DE,17,0.455027,0.072377,1
7902,229,3327.39,QR,Grocery,DE,21,0.193156,0.127361,1
9195,638,4682.4,Online,Clothing,DE,5,0.021856,0.268289,1
4780,548,117.92,ATM,Electronics,US,21,0.3195,0.305618,1
5777,734,1615.1,QR,Food,DE,20,0.094584,0.232069,1
7613,684,3364.59,QR,Grocery,TR,6,0.510733,0.323143,1
4233,904,2953.27,Online,Travel,FR,9,0.138394,0.179525,1
8160,376,817.86,POS,Food,TR,21,0.169549,0.142683,1
9647,520,2602.05,Online,Clothing,DE,12,0.370121,0.567519,1
3755,167,985.9,QR,Travel,DE,5,0.420672,0.492183,1
1238,467,2805.6,Online,Food,UK,9,0.173202,0.164905,1
1998,121,205.87,ATM,Electronics,TR,5,0.205484,0.449316,1
7607,564,247.11,QR,Electronics,US,14,0.150349,0.426677,1
9456,633,3915.43,ATM,Food,FR,5,0.301404,0.421864,1
1379,693,1945.88,ATM,Grocery,TR,5,0.112344,0.244908,1
4851,242,2904.04,POS,Travel,DE,9,0.616754,0.050563,1
1732,497,2541.9,ATM,Electronics,FR,19,0.220509,0.309904,1
9972,535,129.64,POS,Clothing,DE,7,0.210336,0.493722,1
1377,711,2774.17,Online,Travel,UK,6,0.298373,0.17846,1
5002,556,1497.23,ATM,Food,TR,8,0.255185,0.502987,1
2514,778,4836.39,Online,Clothing,FR,15,0.290739,0.242078,1
3458,118,4234.29,QR,Clothing,US,14,0.283219,0.335691,1
6307,880,15392.37,QR,Clothing,DE,1,0.910226,0.812795,0
6269,484,4047.08,Online,Clothing,TR,19,0.509669,0.136853,1
7626,542,3581.02,POS,Travel,US,13,0.522035,0.214203,1
3260,373,12767.41,ATM,Travel,TR,4,0.650921,0.780361,0
3493,241,1768.64,QR,Electronics,DE,21,0.365142,0.120944,1
1018,252,4299.73,POS,Travel,US,14,0.174963,0.143593,1
2147,608,2408.76,Online,Clothing,UK,21,0.329265,0.1369,1
4156,521,1366.59,Online,Travel,UK,16,0.118611,0.433892,1
1285,108,3852.74,Online,Food,UK,19,0.30589,0.431311,1
6439,209,3682.32,ATM,Grocery,US,9,0.098496,0.580045,1
6668,678,4106.95,ATM,Clothing,DE,15,0.140869,0.119837,1
1996,575,637.05,QR,Travel,US,6,0.098562,0.451415,1
1385,155,2353.57,ATM,Travel,TR,18,0.511078,0.45029,1
8508,188,3027.02,ATM,Food,UK,9,0.449275,0.02083,1
7999,170,1565.77,Online,Food,UK,9,0.418206,0.015514,1
